v1,market,firm,airline,airport1,state1,city1,population1,route1,tourism1,airport2,state2,city2,population2,route2,tourism2,population,firm_nb,city_pair,operate1,operate2,tourism,lpopulation,passenger,dist,airpresence,route,distancesq,distance,ldistance,ldistancesq,lairpresence
1843,INDPNS,lcc,0,IND,US-IN,Indianapolis,781870,76,0,PNS,US-FL,Pensacola,56255,38,1,419062.5,2,0,1,0,1,12.945775,0,0,0,0,495616,704,6.5567784,13.113557,0
1843,INDPNS,ua,0,IND,US-IN,Indianapolis,781870,76,0,PNS,US-FL,Pensacola,56255,38,1,419062.5,2,0,1,0,1,12.945775,0,0,0,0,495616,704,6.5567784,13.113557,0
1843,INDPNS,wn,0,IND,US-IN,Indianapolis,781870,76,0,PNS,US-FL,Pensacola,56255,38,1,419062.5,2,0,1,0,1,12.945775,0,0,0,0,495616,704,6.5567784,13.113557,0
1844,INDPVD,aa,0,IND,US-IN,Indianapolis,781870,76,0,PVD,US-RI,Providence,173618,59,0,477744,2,1,1,1,0,13.07683,1,1009,1009,81,625681,791,6.6732979,13.346596,6.9177055
1844,INDPVD,al,1,IND,US-IN,Indianapolis,781870,76,0,PVD,US-RI,Providence,173618,59,0,477744,2,0,1,1,0,13.07683,0,0,0,0,625681,791,6.6732979,13.346596,0
1844,INDPVD,dl,0,IND,US-IN,Indianapolis,781870,76,0,PVD,US-RI,Providence,173618,59,0,477744,2,1,1,1,0,13.07683,34,1077.5,36635,114,625681,791,6.6732979,13.346596,10.508786
1844,INDPVD,lcc,0,IND,US-IN,Indianapolis,781870,76,0,PVD,US-RI,Providence,173618,59,0,477744,2,1,1,1,0,13.07683,24,848,20352,38.5,625681,791,6.6732979,13.346596,9.9209833
1844,INDPVD,ua,0,IND,US-IN,Indianapolis,781870,76,0,PVD,US-RI,Providence,173618,59,0,477744,2,1,1,1,0,13.07683,121,1022.983,123780.95,108.5,625681,791,6.6732979,13.346596,11.726276
1844,INDPVD,wn,1,IND,US-IN,Indianapolis,781870,76,0,PVD,US-RI,Providence,173618,59,0,477744,2,0,1,1,0,13.07683,468,927.86584,434241.22,55.5,625681,791,6.6732979,13.346596,12.981358
1845,INDRDU,aa,1,IND,US-IN,Indianapolis,781870,76,0,RDU,US-NC,Raleigh/Durham,463128,77,0,622499,5,0,1,1,0,13.341497,1,824,824,87.5,238144,488,6.1903152,12.38063,6.7153835
1845,INDRDU,al,1,IND,US-IN,Indianapolis,781870,76,0,RDU,US-NC,Raleigh/Durham,463128,77,0,622499,5,0,1,1,0,13.341497,0,0,0,0,238144,488,6.1903152,12.38063,0
1845,INDRDU,dl,1,IND,US-IN,Indianapolis,781870,76,0,RDU,US-NC,Raleigh/Durham,463128,77,0,622499,5,0,1,1,0,13.341497,292,682.59827,199318.69,127.5,238144,488,6.1903152,12.38063,12.202665
1845,INDRDU,lcc,1,IND,US-IN,Indianapolis,781870,76,0,RDU,US-NC,Raleigh/Durham,463128,77,0,622499,5,0,1,1,0,13.341497,28,700,19600,48,238144,488,6.1903152,12.38063,9.8833361
1845,INDRDU,ua,0,IND,US-IN,Indianapolis,781870,76,0,RDU,US-NC,Raleigh/Durham,463128,77,0,622499,5,1,1,1,0,13.341497,55,824,45320,107,238144,488,6.1903152,12.38063,10.721526
1845,INDRDU,wn,1,IND,US-IN,Indianapolis,781870,76,0,RDU,US-NC,Raleigh/Durham,463128,77,0,622499,5,0,1,1,0,13.341497,284,782.35297,222188.25,57,238144,488,6.1903152,12.38063,12.311285
1846,INDRIC,aa,0,IND,US-IN,Indianapolis,781870,76,0,RIC,US-VA,Richmond,197790,50,0,489830,2,1,1,1,0,13.101813,0,0,0,0,261121,511,6.2363696,12.472739,0
1846,INDRIC,al,1,IND,US-IN,Indianapolis,781870,76,0,RIC,US-VA,Richmond,197790,50,0,489830,2,0,1,1,0,13.101813,0,0,0,0,261121,511,6.2363696,12.472739,0
1846,INDRIC,dl,1,IND,US-IN,Indianapolis,781870,76,0,RIC,US-VA,Richmond,197790,50,0,489830,2,0,1,1,0,13.101813,141,905.11768,127621.59,121,261121,511,6.2363696,12.472739,11.756833
1846,INDRIC,lcc,0,IND,US-IN,Indianapolis,781870,76,0,RIC,US-VA,Richmond,197790,50,0,489830,2,0,1,0,0,13.101813,16,575,9200,34.5,261121,511,6.2363696,12.472739,9.1270676
1846,INDRIC,ua,0,IND,US-IN,Indianapolis,781870,76,0,RIC,US-VA,Richmond,197790,50,0,489830,2,1,1,1,0,13.101813,54,819,44226,109.5,261121,511,6.2363696,12.472739,10.697091
1846,INDRIC,wn,0,IND,US-IN,Indianapolis,781870,76,0,RIC,US-VA,Richmond,197790,50,0,489830,2,0,1,0,0,13.101813,0,0,0,0,261121,511,6.2363696,12.472739,0
1847,INDROC,aa,0,IND,US-IN,Indianapolis,781870,76,0,ROC,US-NY,Rochester,219773,47,0,500821.5,1,1,1,1,0,13.124005,2,705,1410,80.5,255025,505,6.2245584,12.449117,7.2520537
